ID,Review_Text,Avg_Historical_Rating,Sentiment_Score,Sentiment_Label
7864,"Produk cukup baik, kadang waktu tunggu agak lama. Delectus quos reprehenderit eos.",4.05,0.0,netral
50227,"Produk cukup baik, kadang waktu tunggu agak lama. Blanditiis quo voluptates enim minus omnis laborum.",3.72,0.0,netral
112064,"Pengiriman cepat, admin komunikatif. Dolorem minus fugit quo reprehenderit qui.",4.59,0.55,positif
102026,"Produk cukup baik, kadang waktu tunggu agak lama. Consectetur dignissimos repellat inventore iusto impedit sed.",4.52,0.0,netral
12432,"Sudah beberapa kali order, pengalaman makin menurun. In quis ex ratione nesciunt.",2.59,-0.3,negatif
110392,"Pelayanan standar, masih bisa ditingkatkan. Voluptates magnam veniam quae a nesciunt quidem.",4.11,0.0,netral
40650,Kadang stok kosong saat jam ramai. Asperiores rerum soluta ducimus porro.,4.13,0.0,netral
52618,"Produk cukup baik, kadang waktu tunggu agak lama. Pariatur libero optio accusamus voluptatem fuga.",4.19,0.0,netral
26372,"Pengiriman cepat, admin komunikatif. Dolorem iure unde totam.",4.39,0.55,positif
3174,Kadang stok kosong saat jam ramai. Illo dolorem quia at sapiente atque excepturi.,3.78,0.0,netral
66341,"Pengiriman cepat, admin komunikatif. Excepturi dignissimos eligendi consequuntur ducimus.",4.6,0.55,positif
90722,"Sudah beberapa kali order, pengalaman makin menurun. Alias commodi ipsam ea facilis.",3.62,-0.3,negatif
134453,"Pelayanan standar, masih bisa ditingkatkan. Quo occaecati perferendis nihil dignissimos reprehenderit aut.",3.83,0.0,netral
55155,"Pelayanan cepat dan ramah, pesanan selalu tepat. Quae dolor earum excepturi earum quidem doloribus.",4.63,0.8,positif
5250,Aplikasi pemesanan mudah dipakai dan responsif. Ratione dolorem repudiandae voluptates unde doloribus tenetur.,4.4,0.55,positif
39035,Pesanan sering terlambat saat jam sibuk. Adipisci eum at quo cupiditate non eos.,3.31,-0.65,negatif
96203,"Harga dan kualitas seimbang, pengalaman biasa saja. Fuga ipsa quod quam voluptates.",4.01,0.0,netral
87615,Selalu repeat order karena kualitasnya terjaga. Similique maiores unde iusto voluptatum tempore libero.,4.8,0.25,positif
32867,Proses pembayaran sering bermasalah. Nisi tempora voluptas delectus veritatis labore.,3.93,-0.35,negatif
119257,"Pengiriman cepat, admin komunikatif. Libero natus aspernatur nostrum qui cum earum.",4.29,0.55,positif
37360,"Secara umum oke, hanya respon chat kadang lambat. Magni tenetur occaecati inventore.",4.21,-0.3,negatif
72566,"Pelayanan standar, masih bisa ditingkatkan. Tempore minus voluptates blanditiis.",3.65,0.0,netral
51499,Pesanan sering terlambat saat jam sibuk. Natus vel quod nihil.,4.32,-0.65,negatif
64167,Aplikasi pemesanan mudah dipakai dan responsif. Similique ipsam repellendus voluptatem asperiores quia.,4.9,0.55,positif
12426,"Kualitas produk konsisten, harga masih masuk akal. Cum reprehenderit eligendi consequuntur.",4.41,0.2,positif
117169,Selalu repeat order karena kualitasnya terjaga. A similique impedit expedita laborum voluptatum.,4.7,0.25,positif
143239,"Harga dan kualitas seimbang, pengalaman biasa saja. Nulla quis autem vitae ab repudiandae atque id.",4.2,0.0,netral
32392,Kadang stok kosong saat jam ramai. Quaerat dolorem sunt doloremque.,4.14,0.0,netral
404,"Secara umum oke, hanya respon chat kadang lambat. Vitae ex aut sapiente aut tenetur accusamus.",4.61,-0.3,negatif
129952,Selalu repeat order karena kualitasnya terjaga. Officia iusto id perferendis vel consectetur nostrum.,4.42,0.25,positif
19738,Pesanan sering terlambat saat jam sibuk. Minus in fugiat voluptatem dolor mollitia.,2.8,-0.65,negatif
10531,"Secara umum oke, hanya respon chat kadang lambat. Magni molestias error.",4.51,-0.3,negatif
88689,Harga naik tapi layanan tidak membaik. Aliquid eum ex nisi vel est.,3.21,-0.2,negatif
24215,"Pengiriman cepat, admin komunikatif. Perspiciatis tenetur quo consequuntur saepe recusandae ipsum.",4.38,0.55,positif
41558,"Pelayanan cepat dan ramah, pesanan selalu tepat. Enim asperiores autem perferendis necessitatibus.",4.33,0.8,positif
48624,"Transaksi digital lancar, proses checkout tidak ribet. Et omnis optio doloribus magnam velit est.",4.37,-0.25,negatif
146777,Selalu repeat order karena kualitasnya terjaga. At illo quibusdam reiciendis nihil exercitationem.,4.26,0.25,positif
90620,Pesanan sering terlambat saat jam sibuk. Quisquam ducimus corporis molestiae quisquam veniam ducimus.,3.52,-0.65,negatif
63320,Proses pembayaran sering bermasalah. Cum vel ex quam nesciunt doloribus.,3.78,-0.35,negatif
93155,"Pelayanan cepat dan ramah, pesanan selalu tepat. Molestiae tempore in.",4.42,0.8,positif
6047,Kadang stok kosong saat jam ramai. Quo ad soluta velit commodi.,4.18,0.0,netral
111718,"Pelayanan standar, masih bisa ditingkatkan. Voluptatem nulla excepturi porro magni similique.",3.99,0.0,netral
8103,"Kualitas produk konsisten, harga masih masuk akal. Alias explicabo itaque nulla.",4.51,0.2,positif
20063,"Pengiriman cepat, admin komunikatif. Fuga quisquam aliquid sit illo.",4.36,0.55,positif
123252,"Secara umum oke, hanya respon chat kadang lambat. Voluptatum vero error accusantium minima ab.",3.93,-0.3,negatif
79776,"Pengiriman cepat, admin komunikatif. Ipsa beatae eligendi sed labore ratione velit.",4.97,0.55,positif
27943,"Kualitas produk konsisten, harga masih masuk akal. Aliquid tenetur excepturi dolorum quaerat blanditiis.",4.57,0.2,positif
50130,Kadang stok kosong saat jam ramai. Optio optio quibusdam quidem ut.,3.63,0.0,netral
63658,"Secara umum oke, hanya respon chat kadang lambat. Omnis ipsa laboriosam consectetur laborum ut.",4.1,-0.3,negatif
71027,"Secara umum oke, hanya respon chat kadang lambat. Similique soluta laborum nemo numquam repellendus earum.",4.18,-0.3,negatif
107500,Respons admin lambat dan informasi kurang jelas. Soluta officia commodi numquam nostrum commodi.,3.51,-0.55,negatif
9973,"Pengiriman cepat, admin komunikatif. Illum exercitationem dolorum debitis aspernatur rem.",4.43,0.55,positif
42940,Aplikasi pemesanan mudah dipakai dan responsif. Aperiam enim praesentium veniam explicabo.,4.62,0.55,positif
20175,"Kualitas produk konsisten, harga masih masuk akal. Voluptatum quia quaerat quod repudiandae ipsum eos.",4.24,0.2,positif
96509,Pesanan sering terlambat saat jam sibuk. Cum voluptas temporibus sit unde fugiat placeat sequi.,3.03,-0.65,negatif
67878,Harga naik tapi layanan tidak membaik. Illo aliquid delectus vero nihil in.,3.78,-0.2,negatif
72397,Aplikasi pemesanan mudah dipakai dan responsif. Tempore ut pariatur possimus at.,4.8,0.55,positif
93206,"Pengiriman cepat, admin komunikatif. Ea dolor blanditiis eveniet.",4.61,0.55,positif
34746,"Pelayanan cepat dan ramah, pesanan selalu tepat. Molestias quaerat libero laboriosam soluta ullam odit.",4.56,0.8,positif
135035,"Secara umum oke, hanya respon chat kadang lambat. Minima dicta earum exercitationem aut.",4.58,-0.3,negatif
134430,"Secara umum oke, hanya respon chat kadang lambat. Assumenda fuga modi ut.",4.15,-0.3,negatif
108546,"Pelayanan standar, masih bisa ditingkatkan. Laborum modi accusamus.",4.47,0.0,netral
111487,"Secara umum oke, hanya respon chat kadang lambat. Quod necessitatibus minima molestiae magnam illum eveniet facere.",3.54,-0.3,negatif
90480,"Harga dan kualitas seimbang, pengalaman biasa saja. Rem nobis ipsum commodi suscipit reprehenderit.",4.27,0.0,netral
118287,"Harga dan kualitas seimbang, pengalaman biasa saja. Ipsum dolorum similique.",4.16,0.0,netral
82532,"Pelayanan standar, masih bisa ditingkatkan. Ab rem ipsam asperiores.",4.14,0.0,netral
39124,Aplikasi pemesanan mudah dipakai dan responsif. Expedita suscipit possimus.,4.35,0.55,positif
98000,Kadang stok kosong saat jam ramai. Qui repudiandae est illum maiores.,3.8,0.0,netral
103563,Respons admin lambat dan informasi kurang jelas. Doloribus alias dolorem ea ipsum.,3.83,-0.55,negatif
23977,"Harga dan kualitas seimbang, pengalaman biasa saja. Ea occaecati praesentium sit sint distinctio.",4.22,0.0,netral
87831,Kadang stok kosong saat jam ramai. Molestias possimus vel laboriosam nulla nihil.,4.64,0.0,netral
7075,"Produk cukup baik, kadang waktu tunggu agak lama. Labore voluptatibus asperiores cum.",4.25,0.0,netral
134776,"Pengiriman cepat, admin komunikatif. Inventore voluptatem beatae quis.",4.42,0.55,positif
68636,"Transaksi digital lancar, proses checkout tidak ribet. Veritatis saepe possimus placeat repellat accusamus.",4.43,-0.25,negatif
94705,"Transaksi digital lancar, proses checkout tidak ribet. Rem natus fuga voluptatem nihil tempore accusantium.",4.24,-0.25,negatif
79097,"Transaksi digital lancar, proses checkout tidak ribet. Optio voluptatibus suscipit ea.",4.33,-0.25,negatif
112058,"Kualitas tidak konsisten, kadang bagus kadang kurang. Voluptatem molestiae incidunt minima voluptatibus facere.",2.96,-0.25,negatif
122442,Aplikasi pemesanan mudah dipakai dan responsif. Delectus excepturi hic vitae aut voluptatibus odio.,4.67,0.55,positif
6042,"Transaksi digital lancar, proses checkout tidak ribet. Molestiae veritatis eveniet et.",4.44,-0.25,negatif
122673,Aplikasi pemesanan mudah dipakai dan responsif. Ducimus a recusandae iure dolores.,4.58,0.55,positif
105467,Aplikasi pemesanan mudah dipakai dan responsif. Nobis porro unde.,4.23,0.55,positif
138700,"Harga dan kualitas seimbang, pengalaman biasa saja. Ea doloribus nostrum aut quia.",3.54,0.0,netral
81858,Selalu repeat order karena kualitasnya terjaga. Tempora ipsa amet minima.,4.68,0.25,positif
37658,Respons admin lambat dan informasi kurang jelas. Blanditiis qui aperiam quasi totam eaque fuga itaque.,3.26,-0.55,negatif
135654,Aplikasi pemesanan mudah dipakai dan responsif. Officiis non nulla voluptatibus incidunt.,4.5,0.55,positif
64295,Proses pembayaran sering bermasalah. Autem cumque nisi est voluptatibus enim consequuntur.,3.09,-0.35,negatif
142375,"Produk cukup baik, kadang waktu tunggu agak lama. Beatae vero dolore quos tempora necessitatibus.",3.92,0.0,netral
104524,"Pengiriman cepat, admin komunikatif. Ea asperiores tempore laborum.",5.0,0.55,positif
78328,"Pengiriman cepat, admin komunikatif. Fugit cupiditate odio ipsum repellat assumenda reprehenderit.",4.23,0.55,positif
52459,"Secara umum oke, hanya respon chat kadang lambat. Possimus aperiam harum hic deleniti eius consectetur ratione.",3.77,-0.3,negatif
137789,Selalu repeat order karena kualitasnya terjaga. Totam pariatur nesciunt magnam.,4.72,0.25,positif
123496,Aplikasi pemesanan mudah dipakai dan responsif. Quaerat ducimus facilis dolor eum corporis.,4.31,0.55,positif
73904,"Kualitas tidak konsisten, kadang bagus kadang kurang. Doloremque saepe modi rem.",1.51,-0.25,negatif
31932,"Pelayanan cepat dan ramah, pesanan selalu tepat. Maxime laboriosam quisquam id nobis ducimus.",5.0,0.8,positif
117124,"Pengiriman cepat, admin komunikatif. Ab deserunt inventore veniam.",4.49,0.55,positif
55775,"Produk cukup baik, kadang waktu tunggu agak lama. Vitae corrupti aliquid incidunt rem minus dolorum.",4.06,0.0,netral
148301,Pesanan sering terlambat saat jam sibuk. Eos provident est aliquid nesciunt ipsum.,3.91,-0.65,negatif
51999,Proses pembayaran sering bermasalah. Culpa voluptatibus iure iste.,3.39,-0.35,negatif
53384,Aplikasi pemesanan mudah dipakai dan responsif. Repellendus unde iusto sint at.,4.29,0.55,positif
43874,"Transaksi digital lancar, proses checkout tidak ribet. Aspernatur impedit itaque mollitia reiciendis architecto libero.",4.97,-0.25,negatif
26316,"Produk cukup baik, kadang waktu tunggu agak lama. Nostrum unde odio recusandae reprehenderit sapiente reprehenderit.",4.55,0.0,netral
32816,"Kualitas produk konsisten, harga masih masuk akal. Id ipsa maiores veniam.",4.7,0.2,positif
111890,"Kualitas tidak konsisten, kadang bagus kadang kurang. Illum vitae molestias inventore ab.",3.45,-0.25,negatif
120899,"Pelayanan cepat dan ramah, pesanan selalu tepat. Ullam dolor placeat non nihil fugiat.",4.8,0.8,positif
36468,"Kualitas tidak konsisten, kadang bagus kadang kurang. Quidem culpa beatae consectetur odio eveniet.",2.34,-0.25,negatif
33114,"Secara umum oke, hanya respon chat kadang lambat. Quia molestias corporis necessitatibus repellendus animi beatae cupiditate.",3.62,-0.3,negatif
41929,"Pelayanan standar, masih bisa ditingkatkan. Facilis itaque molestias facilis inventore quia.",3.95,0.0,netral
61197,"Kualitas produk konsisten, harga masih masuk akal. Sunt nulla odit occaecati pariatur et delectus distinctio.",4.63,0.2,positif
29801,"Kualitas produk konsisten, harga masih masuk akal. Earum eius blanditiis porro enim nemo debitis quibusdam.",4.42,0.2,positif
94858,"Kualitas tidak konsisten, kadang bagus kadang kurang. Necessitatibus molestias blanditiis cumque autem a ipsa quo.",3.66,-0.25,negatif
31161,"Secara umum oke, hanya respon chat kadang lambat. Aperiam cumque optio repudiandae harum atque.",4.18,-0.3,negatif
113245,"Pengiriman cepat, admin komunikatif. Magni saepe vero non eaque architecto recusandae ullam.",4.41,0.55,positif
32785,Aplikasi pemesanan mudah dipakai dan responsif. Eligendi perferendis culpa.,4.91,0.55,positif
103258,"Secara umum oke, hanya respon chat kadang lambat. Dolor nulla quidem minus a eius.",2.61,-0.3,negatif
86649,"Secara umum oke, hanya respon chat kadang lambat. Eos laboriosam in.",3.57,-0.3,negatif
149219,"Pelayanan standar, masih bisa ditingkatkan. Quae perspiciatis molestias recusandae ex provident.",3.84,0.0,netral
53415,"Harga dan kualitas seimbang, pengalaman biasa saja. Nisi hic distinctio quia quas quibusdam ipsum.",3.81,0.0,netral
124876,"Pelayanan cepat dan ramah, pesanan selalu tepat. Qui autem nobis tempore quaerat.",5.0,0.8,positif
44062,"Pelayanan cepat dan ramah, pesanan selalu tepat. Consequuntur aliquid pariatur consequuntur.",4.34,0.8,positif
45026,"Harga dan kualitas seimbang, pengalaman biasa saja. Officiis iste eaque dolore recusandae delectus.",3.8,0.0,netral
37229,"Pengiriman cepat, admin komunikatif. Unde harum reiciendis nobis provident dolorem.",4.29,0.55,positif
52611,"Kualitas produk konsisten, harga masih masuk akal. Voluptatum commodi id natus.",4.81,0.2,positif
126850,"Pengiriman cepat, admin komunikatif. Labore atque temporibus aperiam.",4.34,0.55,positif
145763,"Sudah beberapa kali order, pengalaman makin menurun. Tempora ipsa nobis iste beatae occaecati.",3.39,-0.3,negatif
140117,"Kualitas produk konsisten, harga masih masuk akal. Ipsam placeat ullam sed.",4.6,0.2,positif
16032,"Harga dan kualitas seimbang, pengalaman biasa saja. Sequi blanditiis voluptas ratione officia consectetur neque.",4.48,0.0,netral
41563,"Kualitas produk konsisten, harga masih masuk akal. Aut maxime harum.",4.74,0.2,positif
142674,"Sudah beberapa kali order, pengalaman makin menurun. Praesentium ex veritatis eos praesentium fugit fugiat.",3.37,-0.3,negatif
65130,"Sudah beberapa kali order, pengalaman makin menurun. Voluptatibus veritatis quidem laboriosam quia rem quae.",3.25,-0.3,negatif
132805,"Pengiriman cepat, admin komunikatif. Eligendi minus velit laborum.",4.58,0.55,positif
140891,"Kualitas tidak konsisten, kadang bagus kadang kurang. Consectetur dolor tenetur a blanditiis minima.",4.03,-0.25,negatif
45752,"Secara umum oke, hanya respon chat kadang lambat. Veniam assumenda quod placeat.",4.09,-0.3,negatif
114891,Harga naik tapi layanan tidak membaik. Aliquid repudiandae odio mollitia in.,3.09,-0.2,negatif
97279,"Kualitas produk konsisten, harga masih masuk akal. Alias cumque facere modi iure enim.",4.45,0.2,positif
56419,Harga naik tapi layanan tidak membaik. Dolorem dolor quos modi soluta eaque.,3.44,-0.2,negatif
52142,"Secara umum oke, hanya respon chat kadang lambat. Distinctio nulla voluptatum dicta.",4.35,-0.3,negatif
51754,"Secara umum oke, hanya respon chat kadang lambat. Laborum deleniti libero.",4.16,-0.3,negatif
98205,Respons admin lambat dan informasi kurang jelas. Unde facilis quam iusto veniam.,2.99,-0.55,negatif
106775,"Harga dan kualitas seimbang, pengalaman biasa saja. Consequuntur hic tempore modi voluptatibus odio ipsa.",4.16,0.0,netral
50745,Aplikasi pemesanan mudah dipakai dan responsif. Quidem porro temporibus temporibus exercitationem.,4.58,0.55,positif
139347,"Transaksi digital lancar, proses checkout tidak ribet. Veritatis fuga harum cupiditate.",4.6,-0.25,negatif
784,Respons admin lambat dan informasi kurang jelas. Tempore ipsum assumenda placeat.,4.05,-0.55,negatif
8645,"Produk cukup baik, kadang waktu tunggu agak lama. Quae nam distinctio.",4.48,0.0,netral
76164,Selalu repeat order karena kualitasnya terjaga. Doloribus vero repudiandae dignissimos magni.,4.42,0.25,positif
104039,"Transaksi digital lancar, proses checkout tidak ribet. Magnam deleniti rerum est itaque blanditiis.",4.88,-0.25,negatif
102387,"Pelayanan cepat dan ramah, pesanan selalu tepat. Quam quasi aperiam consectetur asperiores voluptate eum.",5.0,0.8,positif
107113,"Secara umum oke, hanya respon chat kadang lambat. Eum aliquam illum iusto voluptatibus nesciunt repellat.",4.34,-0.3,negatif
119097,"Secara umum oke, hanya respon chat kadang lambat. Tempora fugit veniam.",4.32,-0.3,negatif
21307,Proses pembayaran sering bermasalah. Nulla quia qui eaque possimus.,4.31,-0.35,negatif
102129,"Pelayanan cepat dan ramah, pesanan selalu tepat. Exercitationem expedita excepturi sunt.",4.74,0.8,positif
89208,"Pelayanan standar, masih bisa ditingkatkan. Exercitationem ad pariatur eveniet sequi at.",4.29,0.0,netral
19661,Selalu repeat order karena kualitasnya terjaga. Quibusdam nesciunt corrupti nemo eaque nostrum ratione.,4.27,0.25,positif
